pokemon_name,card_id,card_number,set_name,set_slug,variant,rarity,currency,market,ebay_avg_price,ebay_low_price,ebay_high_price,ebay_sale_count,ebay_avg_1d,ebay_avg_7d,ebay_avg_30d,ebay_median_3d,ebay_median_7d,ebay_median_30d,tcgplayer_avg_price,tcgplayer_low_price,tcgplayer_high_price,tcgplayer_sale_count,tcgplayer_avg_1d,tcgplayer_avg_7d,tcgplayer_avg_30d,tcgplayer_median_3d,tcgplayer_median_7d,tcgplayer_median_30d,last_updated,image_url,popularity_rank,popularity_score
Lapras,019bffab-58b9-77cf-912a-a152c8245599,131/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Uncommon,USD,US,4.42,2.19,6.65,37.0,1.99,3.642,3.642,2.19,3.32,2.99,2.77,4.29,4.29,4913.0,2.64,2.7042856,2.8451612,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/5e223856a75f488d.webp,13.0,92.08
Lapras,019c3ac3-ec71-70da-b909-ceb719f10443,131/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Uncommon,USD,US,1.98,1.98,1.98,25.0,1.98,1.95875,1.95875,1.98,1.98,1.98,0.15,0.4,0.4,4820.0,0.15,0.13285714,0.15064517,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/5e223856a75f488d.webp,13.0,92.08
Ditto,019bffab-58b9-77cf-912a-a7c7215dd964,132/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,2.99,2.99,2.99,173.0,5.63,3.1200001,2.657,2.99,2.99,2.02,3.57,0.4,5.6,5568.0,4.67,4.5728574,2.8025806,,,,2026-05-22T21:17:01.786Z,https://cdn.poketrace.com/cards/7724935a33f9e968.webp,46.0,70.3
Ditto,019c3ac3-ec71-70da-b909-d2c4c1a9bc97,132/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.75,1.75,1.75,267.0,1.09,1.54,1.7146,1.09,1.58,1.725,0.64,0.2,2.99,13377.0,0.53,0.48142856,0.45,,,,2026-05-22T21:17:01.786Z,https://cdn.poketrace.com/cards/7724935a33f9e968.webp,46.0,70.3
Eevee,019bffab-58b9-77cf-912a-ab10b2406a23,133/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Common,USD,US,2.99,2.99,2.99,54.0,1.58,2.4142857,2.3866668,2.285,2.49,2.19,0.45,0.4,0.67,7741.0,0.46,0.4557143,0.4216129,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/37da8900901780f0.webp,22.0,86.14
Eevee,019c3ac3-ec71-70da-b909-d655ad5a4f26,133/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Common,USD,US,1.07,1.07,1.07,30.0,1.07,1.3416667,1.3416667,1.07,1.07,1.43,0.2,0.18,0.29,11694.0,0.19,0.19571428,0.20903225,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/37da8900901780f0.webp,22.0,86.14
Vaporeon,019bffab-58b9-77cf-912a-ac5e9cd9f62a,134/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,2.19,2.19,2.19,121.0,1.98,2.4442859,2.663125,2.085,2.085,2.29,2.54,1.93,3.48,5467.0,2.52,2.34,1.9864516,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/0387338aa79173f9.webp,24.0,84.82
Vaporeon,019c3ac3-ec71-70da-b909-d830ce2308bc,134/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.89,1.89,1.89,153.0,1.57,1.6571429,1.7786,1.89,1.57,1.82,0.36,0.25,0.4,12653.0,0.36,0.35,0.3548387,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/0387338aa79173f9.webp,24.0,84.82
Jolteon,019bffab-58b9-77cf-912a-b353e5094c02,135/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,6.73,6.73,6.73,134.0,2.99,3.255,2.9028947,2.92,2.92,2.565,3.44,2.1,2.1,5161.0,3.44,3.3385713,2.818387,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/86ba7ecec3e4d3f8.webp,19.0,88.12
Jolteon,019c3ac3-ec71-70da-b909-dc683506fb89,135/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.99,1.99,1.99,123.0,1.59,1.79,1.7325,1.99,1.79,1.85,0.37,0.28,0.97,12328.0,0.33,0.33857143,0.31387097,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/86ba7ecec3e4d3f8.webp,19.0,88.12
Flareon,019bffab-58b9-77cf-912a-b6107c21a376,136/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,3.79,3.79,3.79,139.0,2.13,2.5242858,2.295,2.49,2.13,1.99,2.43,1.25,3.89,5392.0,2.47,2.6457143,2.2593548,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/7ba15f85a3f22b77.webp,35.0,77.56
Flareon,019c3ac3-ec71-70da-b909-e3f3e40a971d,136/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.71,1.71,1.71,120.0,1.71,1.5735714,1.5241667,1.71,1.6,1.57,0.33,0.3,0.44,13142.0,0.33,0.3042857,0.3116129,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/7ba15f85a3f22b77.webp,35.0,77.56
Porygon,019bffab-58b9-77cf-912a-b9869ecab2e3,137/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Common,USD,US,1.8,1.8,1.8,49.0,1.75,1.6141666,1.6141666,1.775,1.75,1.7,0.28,0.29,0.29,3900.0,0.28,0.2642857,0.2596774,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/7dcc88b0ba70d5cf.webp,82.0,46.54
Porygon,019c3ac3-ec71-70da-b909-e48bff47ce7f,137/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Common,USD,US,1.99,1.29,2.69,26.0,1.29,1.2933333,1.2933333,1.29,1.64,1.29,0.07,0.07,0.07,6216.0,0.07,0.07571428,0.09580645,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/7dcc88b0ba70d5cf.webp,82.0,46.54
Omanyte,019bffab-58b9-77cf-912a-be28c7894c06,138/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Uncommon,USD,US,2.5,2.5,2.5,113.0,2.49,2.4471428,2.9058332,2.495,2.5,2.5,1.94,2.44,2.99,4651.0,1.76,1.8785714,1.8129033,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/edb475cdb9878a11.webp,109.0,28.72
Omanyte,019bffab-58b9-77cf-912b-7a36ceda5109,180/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Illustration Rare,USD,US,17.71,14.99,20.08,430.0,15.17,15.093572,15.415714,15.17,15.0,15.0,16.91,16.91,16.91,6770.0,16.91,17.357143,17.889032,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/2d2b17cdec116e31.webp,109.0,28.72
Omanyte,019c3ac3-ec71-70da-b909-e88eb271cae9,138/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Uncommon,USD,US,1.99,1.99,1.99,50.0,1.99,2.06,2.06,1.99,1.995,1.99,0.12,0.1,0.25,4896.0,0.11,0.13,0.14838709,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/edb475cdb9878a11.webp,109.0,28.72
Omanyte,019bffab-58b9-77cf-912c-cfd03260b04f,,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,,USD,US,,,,,,,,,,,,,,,,,,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/8c915674259d2504.webp,109.0,28.72
Omastar,019bffab-58b9-77cf-912a-c126010d0828,139/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,1.88,1.88,1.88,103.0,2.415,1.6557143,1.864,1.99,1.99,1.935,1.13,0.75,1.39,5057.0,1.23,1.2542857,1.27,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/93f398d9c2ba28e9.webp,96.0,37.3
Omastar,019c3ac3-ec71-70da-b909-ec972363fa26,139/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,0.99,0.99,0.99,80.0,2.6,1.4714285,1.5975,0.99,0.99,1.78,0.31,0.26,0.29,2468.0,0.32,0.28857142,0.27451614,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/93f398d9c2ba28e9.webp,96.0,37.3
Kabuto,019bffab-58b9-77cf-912a-c78ca0d66b69,140/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Uncommon,USD,US,2.0,2.0,2.0,86.0,2.615,2.555,2.3877273,2.24,2.99,2.37,1.91,2.89,2.89,4901.0,1.84,1.8128572,1.7041936,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/968aa654e9f0f0e3.webp,110.0,28.06
Kabuto,019c3ac3-ec71-70da-b909-f11a16b93aea,140/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Uncommon,USD,US,1.79,1.79,1.79,56.0,0.99,1.7285714,1.7285714,1.39,1.745,1.79,0.13,0.01,0.25,5337.0,0.12,0.14,0.15096775,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/968aa654e9f0f0e3.webp,110.0,28.06
Kabuto,019bffab-58b9-77cf-912a-c90876a59372,141/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,1.24,1.24,1.24,123.0,2.18,2.3214285,2.225909,1.24,1.71,2.0,1.92,1.21,2.99,5368.0,1.91,1.8214285,1.3806452,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/1c6258b626ac7f6f.webp,110.0,28.06
Kabuto,019c3ac3-ec71-70da-b909-f78a0e39817d,141/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.87,1.75,1.99,113.0,1.99,1.6542857,1.5425,1.75,1.75,1.66,0.28,0.32,0.4,9041.0,0.29,0.29,0.29193547,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/1c6258b626ac7f6f.webp,110.0,28.06
Kabutops,019bffab-58b9-77cf-912a-c90876a59372,141/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,1.24,1.24,1.24,123.0,2.18,2.3214285,2.225909,1.24,1.71,2.0,1.92,1.21,2.99,5368.0,1.91,1.8214285,1.3806452,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/1c6258b626ac7f6f.webp,38.0,75.58
Kabutops,019c3ac3-ec71-70da-b909-f78a0e39817d,141/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.87,1.75,1.99,113.0,1.99,1.6542857,1.5425,1.75,1.75,1.66,0.28,0.32,0.4,9041.0,0.29,0.29,0.29193547,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/1c6258b626ac7f6f.webp,38.0,75.58
Aerodactyl,019bffab-58b9-77cf-912a-cdbe3287d67e,142/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,1.99,1.99,1.99,124.0,1.935,2.0564287,1.9828125,1.985,1.985,1.99,1.27,1.58,2.06,6478.0,1.28,1.2457143,1.1045161,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/0e6159e1f63b3e76.webp,29.0,81.52
Aerodactyl,019c3ac3-ec71-70da-b909-f9f05409c56b,142/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,0.99,0.99,0.99,162.0,1.495,1.82,1.7531579,1.99,1.895,1.79,0.41,0.29,0.5,3726.0,0.4,0.40714285,0.3751613,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/0e6159e1f63b3e76.webp,29.0,81.52
Snorlax,019bffab-58b9-77cf-912a-d24c3429890c,143/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Uncommon,USD,US,2.99,2.99,2.99,59.0,3.99,3.855,3.4903846,2.99,3.99,3.56,4.74,4.19,4.72,5846.0,4.9,4.74,4.336129,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/7c103405ecc8a265.webp,15.0,90.76
Snorlax,019c3ac3-ec71-70da-b909-ff42ad334581,143/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Uncommon,USD,US,1.79,1.79,1.79,32.0,1.35,1.9157143,1.9157143,1.79,1.57,1.95,0.33,0.28,0.28,10569.0,0.33,0.2742857,0.26580647,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/7c103405ecc8a265.webp,15.0,90.76
Articuno,019bffab-58b9-77cf-912a-d73a169d7352,144/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,1.99,1.99,1.99,116.0,4.615,2.347857,2.34125,3.61,3.0,1.99,1.42,1.09,2.68,5450.0,1.35,1.44,1.3290323,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/cc51d63bcdc161be.webp,10.0,94.06
Articuno,019c3ac3-ec71-70da-b90a-022f09f36898,144/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.97,1.95,1.99,130.0,1.47,1.785,1.7614286,1.97,1.49,1.85,0.35,0.3,0.65,10214.0,0.35,0.32142857,0.32967743,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/cc51d63bcdc161be.webp,10.0,94.06
Zapdos,019bffab-58b9-77cf-912a-d8f8eb979b93,145/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Double Rare,USD,US,1.49,1.49,1.49,311.0,2.485,2.2092857,2.4476001,1.99,2.0,2.38,1.41,1.39,2.33,11831.0,1.35,1.3871429,1.4225806,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/bd025c3acb7a4d23.webp,14.0,91.42
Zapdos,019bffab-58b9-77cf-912b-9bf8f2c6d507,192/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Ultra Rare,USD,US,14.5,14.5,14.5,297.0,11.99,12.762857,13.590536,11.99,11.995,13.0,12.51,10.67,10.67,5522.0,12.29,12.345715,13.564838,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/1c6b47db41d9683a.webp,14.0,91.42
Zapdos,019bffab-58b9-77cf-912b-b91cae72c475,202/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Special Illustration Rare,USD,US,99.996666,90.0,105.0,438.0,100.0,105.207855,105.27778,104.99,105.0,105.0,104.86,100.0,100.0,4548.0,104.84,103.26714,105.88548,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/621d536c9ab3aacd.webp,14.0,91.42
Zapdos,019bffa9-14a4-732a-bc78-078ed173a985,,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,,USD,US,,,,,,,,,,,,,,,,,,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/4466e34301eec013.webp,14.0,91.42
Zapdos,019bffab-58b9-77cf-912c-50726e77b21e,,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,,USD,US,,,,,,,,,,,,,,,,,,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/313201716b70a5ea.webp,14.0,91.42
Zapdos,019bffac-ba77-77e9-b32e-7022775d4c7c,,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Code Card,USD,US,,,,,,,,,,,0.09,0.09,0.09,182.0,0.09,0.09,0.09290323,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/6dd676afa831426f.webp,14.0,91.42
Moltres,019bffab-58b9-77cf-912a-dfe00b923ebb,146/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,2.18,2.18,2.18,121.0,2.3,2.3342857,2.148182,2.18,1.99,1.99,1.56,1.32,2.33,5395.0,1.53,1.4671428,1.4341935,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/86016617c9490d13.webp,30.0,80.86
Moltres,019c3ac3-ec71-70da-b90a-052ddaed1259,146/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.39,1.39,1.39,119.0,1.99,1.6378572,1.7721875,1.99,1.59,1.82,0.31,0.2,0.4,9397.0,0.29,0.31285715,0.3167742,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/86016617c9490d13.webp,30.0,80.86
Dratini,019bffab-58b9-77cf-912a-e15d90c6c562,147/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Common,USD,US,1.23,1.23,1.23,59.0,2.6,1.7964286,1.8745,1.915,1.92,1.99,0.36,0.29,0.4,5426.0,0.35,0.33714285,0.32709676,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/e09d3b27a7efe1cf.webp,33.0,78.88
Dratini,019c3ac3-ec71-70da-b90a-0a5f455579d1,147/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Common,USD,US,1.69,1.69,1.69,44.0,1.99,1.8185714,1.715,1.69,1.84,1.84,0.22,0.15,0.25,6083.0,0.23,0.22,0.19548388,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/e09d3b27a7efe1cf.webp,33.0,78.88
Dragonair,019bffab-58b9-77cf-912a-e49ceb791c3f,148/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Uncommon,USD,US,2.99,2.99,2.99,136.0,3.63,3.6357143,3.4481251,2.99,4.31,3.49,3.82,3.5,5.76,5129.0,3.73,3.7757144,3.5380645,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/4de1bf73883a5197.webp,20.0,87.46
Dragonair,019bffab-58b9-77cf-912b-56a0d4cc3f27,181/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Illustration Rare,USD,US,51.35,44.0,60.06,335.0,40.0,51.782143,50.0846,49.085,49.995,48.09,51.12,51.12,51.12,5030.0,51.12,51.422855,50.27258,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/525bcb0b7e65496b.webp,20.0,87.46
Dragonair,019c3ac3-ec71-70da-b90a-0d4c2dc6186d,148/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Uncommon,USD,US,3.49,3.49,3.49,70.0,1.69,2.8228571,3.09375,2.59,2.24,2.87,0.17,0.04,0.35,8770.0,0.17,0.16428572,0.19709678,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/4de1bf73883a5197.webp,20.0,87.46
Dragonair,019bffab-58b9-77cf-912a-ea2a69c0ab47,149/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,3.99,3.99,3.99,164.0,2.49,3.0528572,3.7384615,3.24,3.63,2.99,3.37,1.0,3.38,6118.0,3.55,3.2985713,3.082258,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/eaf6cd699b63784b.webp,20.0,87.46
Dragonair,019c3ac3-ec71-70da-b90a-132611d503ed,149/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.78,1.78,1.78,281.0,2.56,2.1442857,2.8899999,2.525,2.07,2.0,1.29,0.55,1.42,15911.0,1.29,0.9128571,0.9132258,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/eaf6cd699b63784b.webp,20.0,87.46
Dragonair,019bffab-58b9-77cf-912c-d0cd88375f4d,,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,,USD,US,,,,,,,,,,,,,,,,,,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/af3f32118aadde4e.webp,20.0,87.46
Dragonite,019bffab-58b9-77cf-912a-ea2a69c0ab47,149/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,3.99,3.99,3.99,164.0,2.49,3.0528572,3.7384615,3.24,3.63,2.99,3.37,1.0,3.38,6118.0,3.55,3.2985713,3.082258,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/eaf6cd699b63784b.webp,5.0,97.36
Dragonite,019c3ac3-ec71-70da-b90a-132611d503ed,149/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,1.78,1.78,1.78,281.0,2.56,2.1442857,2.8899999,2.525,2.07,2.0,1.29,0.55,1.42,15911.0,1.29,0.9128571,0.9132258,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/eaf6cd699b63784b.webp,5.0,97.36
Dragonite,019bffab-58b9-77cf-912c-d0cd88375f4d,,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,,USD,US,,,,,,,,,,,,,,,,,,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/af3f32118aadde4e.webp,5.0,97.36
Mewtwo,019bffab-58b9-77cf-912a-ed689e926ea3,150/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,2.43,2.43,2.43,53.0,3.75,3.622857,3.7126923,3.32,3.775,3.775,3.78,3.0,3.75,8015.0,3.78,3.6842856,3.7835484,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/472daed0ad6757dc.webp,4.0,98.02
Mewtwo,019c3ac3-ec71-70da-b90a-14cd359979f4,150/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,2.19,2.19,2.19,119.0,1.99,2.2,2.4336,2.09,2.09,2.25,2.5,2.0,3.78,6278.0,2.45,2.47,2.0625806,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/472daed0ad6757dc.webp,4.0,98.02
Mew,019bffaa-1a47-7762-8bb4-ae0fecf43712,151/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Double Rare,USD,US,6.99,6.99,6.99,651.0,7.245,8.508572,8.100862,9.42,8.495,7.99,8.47,6.98,10.19,19141.0,8.21,8.71,8.4116125,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/de5466bd53089299.webp,7.0,96.04
Mew,019bffab-58b9-77cf-912b-6860c741d188,193/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Ultra Rare,USD,US,41.745,39.99,43.5,321.0,46.495,41.390713,40.79963,41.745,39.99,40.0,45.71,45.71,45.71,4522.0,45.71,45.71,45.642582,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/1881604313419617.webp,7.0,96.04
Mew,019bffab-58b9-77cf-912b-c5d8699e7d18,205/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Hyper Rare,USD,US,30.0,30.0,30.0,535.0,36.18,31.590714,30.494808,30.0,30.0,29.99,36.44,36.44,36.44,7296.0,36.44,37.68,34.614193,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/c8f7033525165f10.webp,7.0,96.04
Mew,019bffab-58b9-77cf-912c-83eda4227466,205/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Normal,Double Rare,USD,US,35.0,35.0,35.0,47.0,35.0,39.403572,38.417778,35.0,37.0,38.495,39.21,40.52,46.99,8113.0,38.91,39.32,40.54742,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/c8f7033525165f10.webp,7.0,96.04
Mew,019bffab-58b9-77cf-912a-ed689e926ea3,150/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Reverse_Holofoil,Rare,USD,US,2.43,2.43,2.43,53.0,3.75,3.622857,3.7126923,3.32,3.775,3.775,3.78,3.0,3.75,8015.0,3.78,3.6842856,3.7835484,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/472daed0ad6757dc.webp,7.0,96.04
Mew,019c3ac3-ec71-70da-b90a-14cd359979f4,150/165,SV: Scarlet & Violet 151,sv-scarlet-and-violet-151,Holofoil,Rare,USD,US,2.19,2.19,2.19,119.0,1.99,2.2,2.4336,2.09,2.09,2.25,2.5,2.0,3.78,6278.0,2.45,2.47,2.0625806,,,,2026-05-25T21:28:58.987Z,https://cdn.poketrace.com/cards/472daed0ad6757dc.webp,7.0,96.04
